3.5129 3.5136 3.3716 3.3716 3.3716
3.5088 3.5088 3.3836 3.3836 3.3836
3.5126 3.5126 3.3762 3.3762 3.3762
3.5066 3.5066 3.3842 3.3842 3.3842
3.519 3.5191 3.3976 3.3976 3.3976
3.3976 3.5289 3.3848 3.3848 3.3848
3.3848 3.5173 3.3843 3.3843 3.3843
3.5199 3.5199 3.3836 3.3836 3.3836
3.3836 3.5165 3.3836 3.3859 3.3859
3.5185 3.5185 3.3844 3.3844 3.3844
3.5171 3.5771 3.4551 3.4551 3.4551
3.588 3.588 3.4544 3.4544 3.4544
3.5773 3.6046 3.4799 3.4799 3.4799
3.6177 3.6177 3.5072 3.5072 3.5072
3.6144 3.6144 3.4571 3.4571 3.4571
3.5919 3.5919 3.4545 3.4545 3.4545
3.5795 3.5795 3.4466 3.4466 3.4466
3.581 3.581 3.4332 3.4332 3.4332
3.5625 3.5748 3.4285 3.4285 3.4285
3.5574 3.5574 3.418 3.418 3.418
3.552 3.552 3.4384 3.4384 3.4384
3.576 3.576 3.4517 3.4517 3.4517
3.5857 3.5857 3.4452 3.4452 3.4452
3.5761 3.5761 3.4436 3.4436 3.4436
3.58 3.58 3.4318 3.4318 3.4318
3.5533 3.5666 3.4294 3.4294 3.4294
3.5671 3.5671 3.4491 3.4491 3.4491
3.5806 3.5923 3.4527 3.4527 3.4527
3.4527 3.5846 3.4527 3.4622 3.4622
3.5913 3.5913 3.591 3.4463 3.4463
3.5819 3.5894 3.5819 3.4488 3.4488
3.5857 3.5857 3.5857 3.4263 3.4263
3.4263 3.5569 3.4263 3.4402 3.4402
3.5746 3.5746 3.5746 3.425 3.425
3.425 3.5551 3.425 3.4054 3.4054
3.4054 3.544 3.4054 3.544 3.544
3.4063 3.5377 3.4063 3.4106 3.4106
3.4106 3.5462 3.4106 3.4178 3.4178
3.4178 3.5418 3.4178 3.4071 3.4071
3.4071 3.5386 3.4071 3.4102 3.4102
3.4102 3.542 3.4102 3.4077 3.4077
3.5339 3.5339 3.5259 3.3936 3.3936
3.3936 3.5251 3.3936 3.3852 3.3852
3.3852 3.3852 3.3745 3.3745 3.3745
3.3745 3.5071 3.3745 3.3877 3.3877
3.3877 3.5131 3.3877 3.3755 3.3755
3.3755 3.5054 3.3755 3.3728 3.3728
3.3728 3.5083 3.3728 3.3785 3.3785
3.5148 3.5275 3.5112 3.5275 3.5275
3.5248 3.5248 3.3879 3.3879 3.3879
3.3879 3.5149 3.3879 3.386 3.386
3.5149 3.5149 3.386 3.386 3.386
3.386 3.5078 3.386 3.5078 3.5078
3.3857 3.5188 3.3857 3.5188 3.5188
3.3918 3.5211 3.3918 3.5202 3.5202
3.3896 3.5206 3.3896 3.5206 3.5206
3.3871 3.5241 3.3871 3.5241 3.5241
3.3924 3.5253 3.3924 3.5253 3.5253
3.3893 3.5207 3.3893 3.5207 3.5207
3.3827 3.5117 3.3827 3.5117 3.5117
3.5117 3.5216 3.5117 3.5216 3.5216
3.3922 3.5273 3.3922 3.5273 3.5273
3.5273 3.5273 3.5066 3.5216 3.5216
3.3871 3.5193 3.3871 3.5172 3.5172
3.3886 3.5217 3.3886 3.5155 3.5155
3.3875 3.5181 3.3875 3.5128 3.5128
3.5128 3.5131 3.5128 3.5131 3.5131
3.3876 3.5168 3.3876 3.5147 3.5147
3.3845 3.5147 3.3845 3.3773 3.3773
3.3773 3.5096 3.3773 3.377 3.377
3.377 3.5047 3.377 3.3653 3.3653
3.3653 3.4977 3.3653 3.3607 3.3607
3.4977 3.4977 3.3622 3.3622 3.3622
3.3622 3.4892 3.3622 3.3723 3.3723
3.517 3.517 3.517 3.3914 3.3914
3.3914 3.5281 3.3914 3.3924 3.3924
3.3924 3.5248 3.3924 3.3935 3.3935
3.3935 3.5245 3.3935 3.4246 3.4246
3.4246 3.5544 3.4246 3.4069 3.4069
3.5544 3.5544 3.4014 3.4014 3.4014
3.4014 3.5319 3.4014 3.3954 3.3954
3.3954 3.5327 3.3954 3.4027 3.4027
3.4027 3.5341 3.3958 3.3958 3.3958
3.3958 3.5278 3.3958 3.3955 3.3955
3.3955 3.3955 3.3955 3.3955 3.3955
3.5239 3.5266 3.5239 3.3967 3.3967
3.3967 3.529 3.3967 3.3916 3.3916
3.3916 3.5231 3.3916 3.3785 3.3785
3.3785 3.5095 3.3785 3.3785 3.3785
3.5079 3.5079 3.5021 3.3676 3.3676
3.5033 3.5033 3.5033 3.3683 3.3683
3.3683 3.4984 3.3669 3.3669 3.3669
3.3669 3.5015 3.3669 3.3674 3.3674
3.5 3.5 3.4975 3.3598 3.3598
3.3598 3.492 3.3598 3.3658 3.3658
3.3658 3.5161 3.3658 3.3853 3.3853
3.5161 3.5161 3.5127 3.3776 3.3776
3.3776 3.5117 3.3776 3.3737 3.3737
3.3737 3.506 3.3737 3.3927 3.3927
3.3927 3.5264 3.3927 3.3948 3.3948
3.5283 3.5283 3.3846 3.3846 3.3846
3.3846 3.5091 3.3846 3.3754 3.3754
3.3754 3.5039 3.3754 3.3816 3.3816
3.3816 3.518 3.3816 3.3855 3.3855
3.3855 3.5177 3.3855 3.3862 3.3862
3.3862 3.5149 3.3862 3.3725 3.3725
3.5071 3.5071 3.3757 3.3757 3.3757
3.3757 3.5136 3.3757 3.3806 3.3806
3.3806 3.5077 3.3735 3.3735 3.3735
3.3735 3.5075 3.3735 3.3685 3.3685
3.4998 3.4998 3.4998 3.3644 3.3644
3.4998 3.5044 3.3658 3.3658 3.3658
3.3658 3.505 3.3658 3.3725 3.3725
3.3725 3.502 3.3725 3.3677 3.3677
3.3677 3.5037 3.3677 3.3658 3.3658
3.3658 3.493 3.3658 3.3574 3.3574
3.3574 3.4884 3.3574 3.3544 3.3544
3.3544 3.4788 3.3544 3.3508 3.3508
3.3508 3.4851 3.3508 3.3526 3.3526
3.3526 3.4847 3.3526 3.3428 3.3428
3.4826 3.4842 3.3428 3.3546 3.3546
3.4826 3.4929 3.3428 3.3475 3.3475
3.3475 3.4831 3.3475 3.3499 3.3499
3.4831 3.4831 3.477 3.3454 3.3454
3.3454 3.4681 3.3454 3.3303 3.3303
3.4633 3.4635 3.4629 3.3237 3.3237
3.3237 3.4516 3.3237 3.3023 3.3023
3.4516 3.4516 3.3023 3.2931 3.2931
3.2931 3.4177 3.2931 3.2986 3.2986
3.2986 3.4314 3.2986 3.3006 3.3006
3.3006 3.4279 3.2974 3.2974 3.2974
3.2974 3.4294 3.2974 3.2896 3.2896
3.2896 3.4232 3.2896 3.2905 3.2905
3.2905 3.4219 3.2905 3.2945 3.2945
3.2945 3.4253 3.2945 3.2917 3.2917
3.2917 3.4273 3.2917 3.2859 3.2859
3.2859 3.4256 3.2859 3.2889 3.2889
3.2889 3.4227 3.2889 3.286 3.286
3.286 3.4216 3.286 3.282 3.282
3.282 3.4164 3.282 3.2851 3.2851
3.2851 3.4137 3.2851 3.2779 3.2779
3.2779 3.3851 3.2779 3.2328 3.2328
3.2328 3.3649 3.2328 3.2077 3.2077
3.2077 3.2077 3.2077 3.2077 3.2077
3.2077 3.2077 3.2077 3.2077 3.2077
3.3445 3.3445 3.2282 3.2282 3.2282
3.2282 3.3648 3.2282 3.2593 3.2593
3.3839 3.3839 3.3818 3.2478 3.2478
3.2478 3.3787 3.2478 3.2478 3.2478
3.3727 3.3727 3.3723 3.2361 3.2361
3.2361 3.3755 3.2361 3.2185 3.2185
3.2185 3.359 3.2185 3.2387 3.2387
3.2387 3.3808 3.2387 3.249 3.249
3.3718 3.3718 3.3718 3.2455 3.2455
3.2455 3.3811 3.2455 3.2486 3.2486
3.2486 3.4041 3.2486 3.275 3.275
3.275 3.4064 3.275 3.2714 3.2714
3.2714 3.3962 3.2714 3.2672 3.2672
3.3965 3.3965 3.3937 3.2641 3.2641
3.2641 3.3809 3.2641 3.2476 3.2476
3.2476 3.3821 3.2476 3.2595 3.2595
3.2595 3.3882 3.2595 3.2495 3.2495
3.2495 3.3814 3.2495 3.2414 3.2414
3.2414 3.3742 3.2414 3.2367 3.2367
3.2367 3.368 3.2367 3.2483 3.2483
3.2483 3.3924 3.2483 3.2547 3.2547
3.2547 3.3861 3.2547 3.2506 3.2506
3.3839 3.3839 3.3839 3.2637 3.2637
3.2637 3.405 3.2637 3.2666 3.2666
3.2666 3.401 3.2666 3.272 3.272
3.272 3.403 3.272 3.2676 3.2676
3.2676 3.2676 3.255 3.255 3.255
3.255 3.3787 3.255 3.2477 3.2477
3.2477 3.3783 3.2477 3.3783 3.3783
3.2456 3.3719 3.2456 3.2278 3.2278
3.2278 3.3604 3.2278 3.2265 3.2265
3.2265 3.3642 3.2265 3.2336 3.2336
3.2336 3.3767 3.2336 3.2452 3.2452
3.2452 3.386 3.2452 3.2573 3.2573
3.2573 3.3907 3.2573 3.2547 3.2547
3.2547 3.3822 3.2547 3.2484 3.2484
3.2484 3.3701 3.2414 3.2414 3.2414
3.2414 3.3695 3.2414 3.2375 3.2375
3.2375 3.3682 3.2375 3.2365 3.2365
3.2365 3.3694 3.2355 3.2355 3.2355
3.3679 3.3756 3.2436 3.2436 3.2436
3.2436 3.3732 3.2436 3.2425 3.2425
3.2425 3.3759 3.2425 3.2378 3.2378
3.2378 3.3687 3.2378 3.239 3.239
3.3687 3.3687 3.239 3.2463 3.2463
3.2463 3.3907 3.2463 3.2588 3.2588
3.2588 3.2588 3.2527 3.2527 3.2527
3.2527 3.3877 3.2527 3.2527 3.2527
3.2527 3.3841 3.2527 3.2612 3.2612
3.2612 3.3888 3.2612 3.2448 3.2448
3.2448 3.3801 3.2448 3.2457 3.2457
3.2457 3.38 3.2457 3.2381 3.2381
3.2381 3.3706 3.2381 3.2365 3.2365
3.2365 3.3631 3.2365 3.23 3.23
3.23 3.3646 3.23 3.2371 3.2371
3.2371 3.3649 3.2371 3.2409 3.2409
3.2409 3.3646 3.2252 3.2252 3.2252
3.2252 3.3624 3.2252 3.3603 3.3603
3.356 3.356 3.356 3.356 3.356
3.2092 3.335 3.2092 3.1989 3.1989
3.1989 3.3459 3.1989 3.2005 3.2005
3.2005 3.3474 3.2005 3.2005 3.2005
3.2005 3.3547 3.2005 3.2005 3.2005
3.3515 3.3515 3.3515 3.2193 3.2193
3.2193 3.359 3.2193 3.2255 3.2255
3.2255 3.3593 3.2255 3.225 3.225
3.225 3.3599 3.225 3.2274 3.2274
3.2274 3.3529 3.2274 3.2135 3.2135
3.3451 3.3451 3.3399 3.208 3.208
3.208 3.3414 3.208 3.2025 3.2025
3.2025 3.327 3.2025 3.1947 3.1947
3.1947 3.3269 3.1947 3.1927 3.1927
3.1927 3.1927 3.1927 3.1927 3.1927
3.1927 3.1927 3.1927 3.1927 3.1927
3.3317 3.3371 3.3317 3.2015 3.2015
3.2015 3.3329 3.2015 3.2017 3.2017
3.2017 3.3309 3.2017 3.1998 3.1998
3.1998 3.3341 3.1998 3.2047 3.2047
3.2047 3.337 3.2047 3.1945 3.1945
3.3249 3.3249 3.3232 3.187 3.187
3.187 3.3212 3.187 3.1907 3.1907
3.1907 3.3324 3.1907 3.1969 3.1969
3.1969 3.3278 3.1969 3.1954 3.1954
3.3287 3.3287 3.3287 3.1993 3.1993
3.1993 3.3297 3.1993 3.1959 3.1959
3.1959 3.1959 3.192 3.192 3.192
3.192 3.3207 3.192 3.1723 3.1723
3.1723 3.305 3.1723 3.1789 3.1789
3.3159 3.3159 3.3094 3.1904 3.1904
3.1904 3.1904 3.1904 3.1904 3.1904
3.3171 3.3189 3.3171 3.1863 3.1863
3.1863 3.3076 3.1863 3.1715 3.1715
3.1715 3.3111 3.1715 3.1802 3.1802
3.3118 3.3118 3.3118 3.1735 3.1735
3.1735 3.3013 3.1735 3.1669 3.1669
3.1669 3.2998 3.1669 3.1529 3.1529
3.1529 3.2785 3.1529 3.1456 3.1456
3.1456 3.2721 3.1456 3.1459 3.1459
3.2765 3.2765 3.2696 3.1341 3.1341
3.1341 3.27 3.1341 3.1414 3.1414
3.1414 3.2716 3.1414 3.1378 3.1378
3.1378 3.1378 3.1378 3.1378 3.1378
3.2649 3.2661 3.255 3.1326 3.1326
3.2561 3.2561 3.1179 3.1179 3.1179
3.1179 3.2548 3.1179 3.1277 3.1277
3.1277 3.2678 3.1277 3.1367 3.1367
3.1367 3.268 3.1367 3.2346 3.2346
3.2346 3.2691 3.2346 3.2378 3.2378
3.2378 3.2378 3.2378 3.2378 3.2378
3.259 3.2613 3.259 3.2314 3.2314
3.2314 3.2693 3.2314 3.2328 3.2328
3.2328 3.2677 3.2328 3.2312 3.2312
3.2312 3.2595 3.2312 3.227 3.227
3.2593 3.2593 3.2593 3.2194 3.2194
3.2194 3.2511 3.2194 3.2133 3.2133
3.2133 3.2517 3.2133 3.223 3.223
3.223 3.2596 3.223 3.2289 3.2289
3.263 3.2766 3.2452 3.2452 3.2452
3.2452 3.277 3.2452 3.2312 3.2312
3.2312 3.2646 3.2197 3.2197 3.2197
3.2197 3.252 3.2197 3.2304 3.2304
3.2304 3.2535 3.212 3.212 3.212
3.212 3.2398 3.212 3.2004 3.2004
3.2004 3.2004 3.176 3.176 3.176
3.176 3.2091 3.176 3.1807 3.1807
3.1807 3.2056 3.1807 3.1729 3.1729
3.1729 3.1955 3.1729 3.1627 3.1627
3.1627 3.1967 3.1627 3.1286 3.1286
3.1612 3.1702 3.1612 3.1415 3.1415
3.1415 3.1733 3.1415 3.14 3.14
3.14 3.165 3.14 3.1305 3.1305
3.1305 3.1624 3.1305 3.1271 3.1271
3.1271 3.1581 3.1169 3.0947 3.0947
3.1149 3.1149 3.1047 3.0697 3.0697
3.0697 3.1189 3.0697 3.0842 3.0842
3.0842 3.1334 3.0842 3.0878 3.0878
3.0878 3.1351 3.0878 3.0926 3.0926
3.0926 3.1216 3.0926 3.082 3.082
3.1098 3.1103 3.0844 3.0844 3.0844
3.0844 3.1319 3.0844 3.0972 3.0972
3.0972 3.1273 3.0972 3.092 3.092
3.092 3.1221 3.092 3.0977 3.0977
3.0977 3.1286 3.0977 3.0946 3.0946
3.1268 3.1268 3.0883 3.0883 3.0883
3.0883 3.124 3.0883 3.0888 3.0888
3.0888 3.1199 3.0888 3.0897 3.0897
3.0897 3.1232 3.0897 3.0873 3.0873
3.0873 3.1234 3.0873 3.093 3.093
3.128 3.128 3.1215 3.0873 3.0873
3.0873 3.1185 3.0873 3.0813 3.0813
3.0813 3.1224 3.0813 3.0943 3.0943
3.0943 3.1239 3.0943 3.1006 3.1006
3.1006 3.165 3.1006 3.1195 3.1195
3.1609 3.165 3.1609 3.1321 3.1321
3.1321 3.1573 3.1321 3.1173 3.1173
3.1173 3.1708 3.1173 3.1376 3.1376
3.1376 3.1679 3.1376 3.1351 3.1351
3.1351 3.16 3.1351 3.1255 3.1255
3.1599 3.1599 3.1599 3.1371 3.1371
3.1371 3.1748 3.1371 3.1351 3.1351
3.1351 3.1709 3.1351 3.1267 3.1267
3.1267 3.1625 3.1267 3.1304 3.1304
3.1304 3.1874 3.1304 3.1567 3.1567
3.1939 3.1939 3.1939 3.158 3.158
3.158 3.1891 3.158 3.1613 3.1613
3.1613 3.1925 3.1613 3.1846 3.1846
3.1846 3.2457 3.1846 3.2144 3.2144
3.2144 3.2451 3.2144 3.237 3.237
3.2585 3.2585 3.2192 3.2192 3.2192
3.2192 3.2741 3.2192 3.2369 3.2369
3.2369 3.2747 3.2369 3.2255 3.2255
3.2255 3.2547 3.2255 3.2069 3.2069
3.2069 3.2449 3.2069 3.2206 3.2206
3.2551 3.2551 3.2551 3.2074 3.2074
3.2074 3.2409 3.2074 3.208 3.208
3.208 3.2454 3.208 3.2171 3.2171
3.2171 3.2499 3.2171 3.22 3.22
3.22 3.2576 3.22 3.2319 3.2319
3.2639 3.2639 3.2639 3.2249 3.2249
3.2249 3.2632 3.2249 3.258 3.258
3.258 3.3018 3.258 3.2789 3.2789
3.2789 3.3148 3.2789 3.2834 3.2834
3.2834 3.3127 3.2834 3.2623 3.2623
3.3146 3.3317 3.301 3.3106 3.3106
3.2737 3.3093 3.2737 3.2716 3.2716
3.2716 3.3135 3.2716 3.2721 3.2721
3.2721 3.3281 3.2721 3.2831 3.2831
3.2831 3.3665 3.2831 3.3297 3.3297
3.357 3.3856 3.3502 3.3483 3.3483
3.3483 3.3889 3.3483 3.3402 3.3402
3.3402 3.3741 3.3402 3.3325 3.3325
3.3325 3.4186 3.3325 3.335 3.335
3.335 3.4121 3.335 3.3614 3.3614
